,index,아이디,조사 시작시간,조사 종료시간,병원 코드,진료과 코드,의사 코드,병동 코드,NPS,VOC,label
597,743,R0202503070041522909,2025-03-08 11:01:06,2025-03-08 11:05:31,37100092,0106,3710009201060002,,7,친절함이 좋앗다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
599,745,R0202503070042941647,2025-03-08 11:02:50,2025-03-08 11:05:34,37100092,4900,3710009249000007,,10,담당의사가 제 말을 공감해주고 잘 설명해 줌,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
600,747,R0002025030802236718,2025-03-08 11:00:34,2025-03-08 11:05:42,11100184,0109,1732173554914097,173217339783,10,직원들이 전반적으로친절함 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
601,749,R0202502250143008090,2025-03-08 11:00:56,2025-03-08 11:06:08,37100092,0800,3710009208000003,371000920003,9,대체적으로 친절했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
602,750,R8b20ebcb2ad842e29e5,2025-03-08 11:01:18,2025-03-08 11:06:23,21100021,1000,2110002110000001,,10,지금으로선 아직 없습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
603,750,R8b20ebcb2ad842e29e5,2025-03-08 11:01:18,2025-03-08 11:06:23,21100021,1000,2110002110000001,,10,자세히 설명해 주시고 친절하셔서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
604,751,R0002025030734844234,2025-03-08 11:02:10,2025-03-08 11:06:27,35100061,2100,3510006121000003,,10,중간중간 도움주시는분들이 계셨다 아기를 너무 이뻐해주셨고 초진 재진 영수증 등 서류를 받는곳에 무인수납공간 앞쪽에 계신 도와주시는분께서 내가 잘 못하고있을때 옆에 바로오셔서 친절한 설명과 같이 배려를 해주셨다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
605,753,R0002025030730132499,2025-03-08 11:00:33,2025-03-08 11:06:41,31100571,2400,3110057124000006,,10,아플때 신속하게 진료하고 도와주셔서 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
606,753,R0002025030730132499,2025-03-08 11:00:33,2025-03-08 11:06:41,31100571,2400,3110057124000006,,10,저의 경우에는 특별히 불편한점은 없는듯 했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
607,757,R3720da4acb044431a82,2025-03-08 11:04:03,2025-03-08 11:06:55,21100021,1000,2110002110000001,,10,어느층을가든 안내표지판이 눈에띄지않고 화살표도 명확하지 않아서 잘찾아가기힘들고 헤매게됩니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
608,758,R0000202503059741621,2025-03-08 11:02:36,2025-03-08 11:07:19,36100021,2100,3610002121000001,,1,재활의학과 의사 불친절,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
609,758,R0000202503059741621,2025-03-08 11:02:36,2025-03-08 11:07:19,36100021,2100,3610002121000001,,1,의사의 불친절 최악,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
610,764,2025030711018145,2025-03-08 11:05:40,2025-03-08 11:07:34,31100881,0104,1729230697989292,,10,편리 친철,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
611,764,2025030711018145,2025-03-08 11:05:40,2025-03-08 11:07:34,31100881,0104,1729230697989292,,10,특별한 것 없음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
612,765,Rd38be1e7ab4848e9884,2025-03-08 11:05:04,2025-03-08 11:07:37,21100021,1400,2110002114000003,,9,주사실 간호사님 너무 친절하세요 김병수 교수님 너무 좋으세요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
613,766,R0202503070040502732,2025-03-08 11:00:55,2025-03-08 11:07:38,37100092,0200,3710009202000004,,8,진료실 찿기가 어려워습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
614,767,R0202503070042979710,2025-03-08 11:01:09,2025-03-08 11:07:38,37100092,0102,3710009201020005,,10,대체적으로 편리하게 진료를 받고 친절하고 좋은 분위기에 외래를 마칠수있어 좋았다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
615,768,R0202503060240668570,2025-03-08 11:01:10,2025-03-08 11:07:51,37100092,0400,3710009204000012,371000920012,10,전반적으좋은편,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
616,769,Raf896f120c8b48fea70,2025-03-08 11:01:08,2025-03-08 11:07:58,21100021,0400,2110002104000004,,8,주차장 확보가 시급함 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
617,769,Raf896f120c8b48fea70,2025-03-08 11:01:08,2025-03-08 11:07:58,21100021,0400,2110002104000004,,8,의사선생님 친철하게 잘 설명해주시고 관계되는분들도 친절했음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
619,773,R0002025030634844234,2025-03-08 11:06:35,2025-03-08 11:08:22,35100061,2100,3510006121000003,,10,다들 친절하시고 다른사람들에게도 추천을 하고 싶을정도로 체계가 잡혀있는 분위기였다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
620,775,R0002025030730124865,2025-03-08 11:01:59,2025-03-08 11:08:48,31100571,0112,3110057101120002,,8,장소가 협소해서 커피나 간단한 음료를 마실 휴게공간이 부족한 점 조금 아쉬웠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
621,777,R0202503070042718917,2025-03-08 11:04:31,2025-03-08 11:08:53,37100092,0400,3710009204000006,,7,유방외과 데스크 선생님 중 연보라색 유니폼을 입으신 간호사 선생님이 어르신이 말씀 이해가 어렵다는 이유로 고성 및 짜증 섞인 말로 다그치는 부분이 많이 불편했습니다 그분은 다른분들께도 신경질적으로 응대하는 모습이 자주 보였습니다 개선을 하시는 것이 병원질을 높이는 방법 중 하나 일 것 같습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
622,779,2025030710371084,2025-03-08 11:06:00,2025-03-08 11:09:21,31100881,0111,1729229836720706,,5,간호사들이 좀더 어르신들께 친절하게 설명하는것이 좋겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
623,781,R0202503070042758969,2025-03-08 11:01:29,2025-03-08 11:09:33,37100092,1300,3710009213000002,,10,이비인후,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
624,782,R0002025030800153359,2025-03-08 11:00:44,2025-03-08 11:09:49,38100509,9904,1715128948379520,,8,그런대로 모든 면에서 좋았습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
625,783,R2281cb2c22da45b9818,2025-03-08 11:06:19,2025-03-08 11:09:49,21100021,2300,2110002123000003,,10,그냥 좋다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
626,786,R0202503070042741225,2025-03-08 11:01:21,2025-03-08 11:10:21,37100092,0102,3710009201020004,,9,이번진료때보니 전산화로 편해졌으나 나이드신 분들은 엉뚱할수 있었으나 간호사의 도움으로 쉽게 진료하고계셨음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
627,789,R0002025030434844234,2025-03-08 11:08:30,2025-03-08 11:10:36,35100061,2100,3510006121000003,,10,소아치료실 선생님들 모두 친절하시고 정확한 설명과 배려를 보여주셨다 아기 또한 진심으로 대해주시며 좋아해주시는 모습을 보고 감동받았다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
628,790,R17de6b4d678d4a0eb9a,2025-03-08 11:07:41,2025-03-08 11:10:43,21100021,1500,2110002115000008,,10,잘했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
630,791,2025030711099124,2025-03-08 11:05:53,2025-03-08 11:10:49,31100881,0500,1729230190703380,,9,양호하고예약시스템이잘갖추워저서 콜을이묭하는시스템이 좋은것같다요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
632,793,R0202503070043011875,2025-03-08 11:01:33,2025-03-08 11:11:15,37100092,1500,3710009215000005,,10,지금까지 만나본 비뇨기과 의사선생님중 하윤수교수님이 가장 친절했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
634,798,R0202503070041545119,2025-03-08 11:01:14,2025-03-08 11:11:52,37100092,0102,3710009201020006,,10,질서있게잘해주셨으면고맙갰습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
635,798,R0202503070041545119,2025-03-08 11:01:14,2025-03-08 11:11:52,37100092,0102,3710009201020006,,10,항상편리하고교수님친절했어 좋음니다감사함니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
636,799,2025030710588244,2025-03-08 11:08:09,2025-03-08 11:11:56,31100881,2300,1729229223151629,,9,의사 간호사님이 친절해서 좋았습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
638,801,R0cc6a0df35fe481aa8b,2025-03-08 11:07:01,2025-03-08 11:12:15,21100021,1000,2110002110000005,,6,부대병원에서 3분의 교수님을 만나고 있는데 유은희교수님 정말정말 친절하셔서 아픈병이 걱정하나없이 다나은 느낌이고 편한 친구한테 진료받는 느낌이여서 정말정말 감사했습니다 1년후에 뵙는것이 서운할정도예요 다른과는 아주많이 기다려야하고 교수님과 간호사님들이 지친것 같아보여 말걸기도 좀 그랬는데 다들 수고많으시고 조금 여유롭게 일하실수 있기를 부산 1등병원 화이팅입니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
639,802,R0002025030800152191,2025-03-08 11:09:50,2025-03-08 11:12:26,38100509,1000,1715128549116609,171513009377,9,교수님의 미소,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
640,802,R0002025030800152191,2025-03-08 11:09:50,2025-03-08 11:12:26,38100509,1000,1715128549116609,171513009377,9,깨끗한병원,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
641,803,R0202503070041137749,2025-03-08 11:03:07,2025-03-08 11:12:35,37100092,1200,3710009212000011,,10,교수님이하 전직원이 친절히시고 침구과 이정희 교수님 이빈인후고 황보민교수님 너무너무 친절하시고 정성껏 치료해주시고 이는 지인은 다 소개 하고싶은 심정이네요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
642,803,R0202503070041137749,2025-03-08 11:03:07,2025-03-08 11:12:35,37100092,1200,3710009212000011,,10,주차시설이 비오면 아주불편한점 출입계단이 불편한점,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
643,804,Rc3d0a181cafc40cbb08,2025-03-08 11:05:09,2025-03-08 11:12:50,21100021,0400,1735890897633214,,10,3시3시30분 예약이었는데 5시 조금 넘어서 진료봤습니다 모니터라도 설치되어 언제쯤 들어갈건지 예상되는 것도 아니고 간호사에게 몇 명 남았는지 물어보며 기다렸어요 3일이 대체공휴일이었고 그 다음 진료라 사람이 많은 거라던데 기다림에 대한 안내가 있거나 얼마나 기다려야 하는지가 예측 가능했으면 좋겠습니다 다음 차례일까봐 화장실 갈 때도 얼마나 남았는지 물어보는 게 살짝 번거로웠어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
645,806,R1efd4ab067a24c0a8de,2025-03-08 11:01:09,2025-03-08 11:12:54,32100035,0600,3210003506000005,,10,모든면에서 만존합니다 직원들도 친절히 응대해주세서마음이편하게진료를받을수 있엇습니다 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
646,806,R1efd4ab067a24c0a8de,2025-03-08 11:01:09,2025-03-08 11:12:54,32100035,0600,3210003506000005,,10,모든면에서 흡족했습니다 감사합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
647,808,R00020250307243028899,2025-03-08 11:09:54,2025-03-08 11:13:06,31100121,0600,24401070041,,10,담당 선생님 친절과 성의를 다 하심에 감사 드립니다 신경외과 박정언 과장님,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
648,810,R142cf635f3664bc1b6d,2025-03-08 11:11:01,2025-03-08 11:13:19,21100021,1000,2110002110000005,,10,불만이 전혀 없습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
649,810,R142cf635f3664bc1b6d,2025-03-08 11:11:01,2025-03-08 11:13:19,21100021,1000,2110002110000005,,10,충분히 만족합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
650,811,2025030710161754,2025-03-08 11:05:52,2025-03-08 11:14:07,31100881,0111,1729229836720706,,10,심장내과 이무용 교수 과잉진료없이 하여주어서 좋앜슴니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
651,812,R56dff8f23c5b4577be8,2025-03-08 11:03:45,2025-03-08 11:14:41,21100021,0101,2110002101010016,,9,검사 장비가 좋은거같고 진료 수준도높다고 생각합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
652,812,R56dff8f23c5b4577be8,2025-03-08 11:03:45,2025-03-08 11:14:41,21100021,0101,2110002101010016,,9,제일 불편한것이 주차 문제인거같음 저처럼 먼곳에서 내원하는 사람은 적어도 2시간전에 도착해야 주차기다리는 시간이해결됩니다 꼭 개선되기를 바랍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
653,813,R0202503070042842928,2025-03-08 11:08:43,2025-03-08 11:14:56,37100092,0109,3710009201090003,,9,진료 대기 시간을 지연이 되지 않도록 해주셨으면 좋겠습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
654,813,R0202503070042842928,2025-03-08 11:08:43,2025-03-08 11:14:56,37100092,0109,3710009201090003,,9,쾌적한 환경과 안정적인 검사 및 치료로 환자를 살뜰히 가족처럼 대하며 돌보아주었습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
655,814,R00020250213255002049,2025-03-08 11:12:22,2025-03-08 11:15:27,31101267,0700,24501010060,5,10,친절하고 조무사님들이 좋았다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
659,819,R609b151724364eabb82,2025-03-08 11:08:02,2025-03-08 11:16:16,21100021,1200,2110002112000004,,8,예약시간을 최대한 지켜주심 감사 직장인 이라 기다림이 힘듬,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
660,819,R609b151724364eabb82,2025-03-08 11:08:02,2025-03-08 11:16:16,21100021,1200,2110002112000004,,8,교통편이 좋음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
661,820,2025030710602022,2025-03-08 11:11:08,2025-03-08 11:16:17,31100881,0500,1729230190845267,,10,늘 친절하고 진료를 보시는 교수님도 환자를 위해 최선을 다하시는게 너무 좋아요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
662,820,2025030710602022,2025-03-08 11:11:08,2025-03-08 11:16:17,31100881,0500,1729230190845267,,10,별루 없어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
663,822,R0002025030548014300,2025-03-08 10:58:22,2025-03-08 11:16:25,31100651,1500,1719360564654088,,9,의사선생님께 질문하면 충분히 이해하도록 환자와 상담해 주셔서 감사합니디쫒기듯 나오지 않아 매우 좋습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
664,822,R0002025030548014300,2025-03-08 10:58:22,2025-03-08 11:16:25,31100651,1500,1719360564654088,,9,저는 휠체어 사용하는 장애인입니다 화장실 변기에 비대가 있어 불편합니다 재활학과 2층을 입윈시 사용했는데 변기가 새로 바뀌어서 걱정하며 외뢔 다녀왔습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
665,824,R3ea9793086b04904a10,2025-03-08 11:12:44,2025-03-08 11:17:14,21100021,0103,1738314289959669,,1,직원들의 불친절과 안자서 근무시간에 폰만지고 있음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
666,825,2025030710766167,2025-03-08 11:15:23,2025-03-08 11:17:27,31100881,,,,7,대기가 너무길었음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
667,826,2025030711176860,2025-03-08 11:13:50,2025-03-08 11:17:28,31100881,0101,1729229682232628,,10,깨끗하고 편안함,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
668,829,R10afa708ea2545eb904,2025-03-08 11:15:17,2025-03-08 11:18:27,21348049,000203,590009,,10,모두예쁘시고친절하였습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
669,829,R10afa708ea2545eb904,2025-03-08 11:15:17,2025-03-08 11:18:27,21348049,000203,590009,,10,병원시설은만족 주차시설이조금불편,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
674,835,R0002025030733937157,2025-03-08 11:15:12,2025-03-08 11:19:44,35100061,0103,3510006101030007,,10,위급시 진료 예약이 너무 오래 걸린다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
675,838,R0e3da0b04022401ea4a,2025-03-08 11:15:13,2025-03-08 11:20:17,21100021,0101,2110002101010009,,7,주차시설부족하다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
676,841,R0002025030801776174,2025-03-08 11:14:10,2025-03-08 11:21:22,11100184,1500,1732173686513806,,6,전반적으로 각부서간의 시스템적인 연계가 부족한듯 싶다치료후 수납을 하는데 과에서 제대로 연락이 오지 않아서 수납비용이 잘못청구됨그부분에 대해서 지적하자관련과에 다시알아보고 정정함예부터 한양대 병원의 특징은 전반적으로 서글 서글 하면서 무난하게 손님들은 대하는데마치 약간의 실수를 무난함으로 떠우려는 느낌이 삲이든다좀더 전문적인 서비스교육을 받았으면 좋겠다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
677,842,R0002025030830132016,2025-03-08 11:01:24,2025-03-08 11:21:43,31100571,0101,3110057101010007,311005710010,9,없음 단 병상이 적어 호흡기병동에 있었는데 다른환자분들이 기침을 많이해서 전염의 위험이 있을까봐 걱정했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
678,842,R0002025030830132016,2025-03-08 11:01:24,2025-03-08 11:21:43,31100571,0101,3110057101010007,311005710010,9,의사와간호사가 엄청 친절하고 평소다니던 상급종합병원에 비해 규모가 작아서 처음엔 걱정했는데 매우만족합니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
679,845,R0202503070040974708,2025-03-08 11:12:38,2025-03-08 11:22:13,37100092,0105,3710009201050003,,5,편의시설이 좀더 찾기쉬웠음좋겠고 편의시설이 좀더 많았음 좋겠어요 검사하고 기다리는시간이 긴데 그시간에 계속 진료실앞에 앉아있기힘드니깐 편의시설을 찾게되는데 생각보다 병원안에 편의시설이 없더라구요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
680,848,R0002025030803115078,2025-03-08 11:20:08,2025-03-08 11:23:17,11100184,0400,1732174245651519,,10,외과문소현교수님 너무나친절히 답해주시고 편안하게잘대해주셔서 감사했어요가족같은마음이었어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
681,849,R9a916399921d460397e,2025-03-08 11:17:37,2025-03-08 11:24:10,21100021,0102,1715219180812923,,10,의사선생님이 없어 교수님이 노고가 너무많습니다 진료실에 간호선생님이 없는게 아쉽습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
682,849,R9a916399921d460397e,2025-03-08 11:17:37,2025-03-08 11:24:10,21100021,0102,1715219180812923,,10,전반적으로 청결했다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
683,850,2025030710120964,2025-03-08 11:20:46,2025-03-08 11:24:27,31100881,2300,1729229223203300,,10,항상 환자의 입장에서 생각해주심,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
685,851,R0002025030733940190,2025-03-08 11:11:35,2025-03-08 11:24:35,35100061,0409,3510006104090001,,5,처음 방문했을때 원무과 100번으로 가라고 해서 찿아가서 상담후 어디가 아프다고 말하면서 진료과를 추천받을때 직원이 전문성도 없고 친절하지도 않아서 기분이 나뻐 전북대학교 병원으로 가야하나 고민많이 했습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
686,852,R0002025030310445044,2025-03-08 11:22:15,2025-03-08 11:24:38,31100511,0414,3110051104140001,,8,제직명쪽 안쪽에계신 컴퓨터출력하시는분이 좀불친절했어요,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
687,853,R2516c520b3c349e1804,2025-03-08 11:22:17,2025-03-08 11:24:39,37354418,000202,2460001,,5,시술권유금지,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
688,854,R0202503070040984782,2025-03-08 11:18:56,2025-03-08 11:24:50,37100092,1200,3710009212000011,,7,대기시간이 좀 짧았으면 좋게습니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
689,858,2025030711171930,2025-03-08 11:26:42,2025-03-08 11:28:21,31100881,,,,10,예약도 펀리하고 검진시 선생님들 케어가 너무 좋았음,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
690,858,2025030711171930,2025-03-08 11:26:42,2025-03-08 11:28:21,31100881,,,,10,늘 지금처럼 변함 없기를,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
691,861,R0202503070041024109,2025-03-08 11:05:14,2025-03-08 11:28:39,37100092,0102,3710009201020008,,10,저는 심장쪽 환자입니다 심혈관쪽 환자대기실이 대기환자 많어니 너무복잡한것 갇읍니다 널려 주시면 좋겟읍니다,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
692,861,R0202503070041024109,2025-03-08 11:05:14,2025-03-08 11:28:39,37100092,0102,3710009201020008,,10,2537잔로받고 수납때 2410에수술밎 시술을받은 환자 김박문이라 합니다 멷개윌지난 3월7일 진료받고 수납할 때야 디늦게야 24년계산 누락으로 4마여만윈 을내라하니 어이가없엇지만지불하고왔읍니다만 아주불괘합니다 큰병원에서 계산 착오가 있으면 고객환자는 어접니까,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
